STATION,NAME,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
SYNTH0001,SYNTHETIC STATION,2024-11-23,,,,,0.0,,0.0,,0.0,,537.0,,391.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-24,,,,,0.0,,0.0,,0.0,,436.0,,378.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-25,,,,,0.0,,0.0,,0.0,,493.0,,436.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-26,,,,,0.0,,0.0,,0.0,,456.0,,394.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-27,,,,,0.0,,0.0,,0.0,,487.0,,399.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-28,,,,,0.0,,0.0,,0.0,,505.0,,406.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-29,,,,,0.0,,0.0,,0.0,,476.0,,445.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-30,,,,,0.0,,0.0,,0.0,,499.0,,386.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-01,,,,,0.0,,0.0,,0.0,,427.0,,347.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-02,,,,,0.0,,0.0,,0.0,,506.0,,361.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-03,,,,,0.0,,0.0,,0.0,,453.0,,389.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-04,,,,,0.0,,0.0,,0.0,,488.0,,370.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-05,,,,,0.0,,0.0,,0.0,,474.0,,346.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-06,,,,,0.0,,0.0,,0.0,,389.0,,450.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-07,,,,,0.0,,0.0,,0.0,,443.0,,369.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-08,,,,,0.0,,0.0,,0.0,,471.0,,348.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-09,,,,,0.0,,0.0,,0.0,,510.0,,342.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-10,,,,,0.0,,0.0,,0.0,,470.0,,311.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-11,,,,,0.0,,0.0,,0.0,,468.0,,327.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-12,,,,,0.0,,0.0,,0.0,,417.0,,350.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-13,,,,,0.0,,0.0,,0.0,,501.0,,349.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-14,,,,,0.0,,0.0,,0.0,,512.0,,334.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-15,,,,,0.0,,0.0,,0.0,,457.0,,373.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-16,,,,,0.0,,0.0,,0.0,,449.0,,357.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-17,,,,,0.0,,0.0,,0.0,,406.0,,328.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-18,,,,,0.0,,0.0,,0.0,,481.0,,296.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-19,,,,,0.0,,0.0,,0.0,,535.0,,358.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-20,,,,,0.0,,0.0,,0.0,,474.0,,354.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-21,,,,,0.0,,0.0,,0.0,,490.0,,346.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-22,,,,,0.0,,0.0,,0.0,,468.0,,312.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-23,,,,,0.9,,0.0,,0.0,,422.0,,352.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-24,,,,,0.0,,0.0,,0.0,,491.0,,307.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-25,,,,,0.0,,0.0,,0.0,,414.0,,380.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-26,,,,,0.0,,0.0,,0.0,,444.0,,356.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-27,,,,,0.0,,0.0,,0.0,,459.0,,356.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-28,,,,,0.0,,0.0,,0.0,,477.0,,327.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-29,,,,,0.0,,0.0,,0.0,,463.0,,319.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-30,,,,,0.0,,0.0,,0.0,,462.0,,395.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-12-31,,,,,0.0,,0.0,,0.0,,427.0,,377.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-01,,,,,0.6,,0.0,,0.0,,411.0,,340.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-02,,,,,0.9,,0.0,,0.0,,452.0,,370.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-03,,,,,0.0,,0.0,,0.0,,429.0,,396.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-04,,,,,0.0,,0.0,,0.0,,411.0,,319.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-05,,,,,0.0,,0.0,,0.0,,413.0,,336.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-06,,,,,0.0,,0.0,,0.0,,436.0,,336.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-07,,,,,0.0,,0.0,,0.0,,396.0,,366.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-08,,,,,0.0,,0.0,,0.0,,411.0,,321.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-09,,,,,0.0,,0.0,,0.0,,403.0,,360.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-10,,,,,0.0,,0.0,,0.0,,458.0,,320.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-11,,,,,0.0,,0.0,,0.0,,466.0,,381.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-12,,,,,0.0,,0.0,,0.0,,514.0,,380.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-13,,,,,0.0,,0.0,,0.0,,410.0,,349.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-14,,,,,0.0,,0.0,,0.0,,435.0,,377.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-15,,,,,0.0,,0.0,,0.0,,484.0,,336.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-16,,,,,0.0,,0.0,,0.0,,451.0,,350.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-17,,,,,0.0,,0.0,,0.0,,449.0,,386.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-18,,,,,0.0,,0.0,,0.0,,511.0,,357.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-19,,,,,0.0,,0.0,,0.0,,450.0,,371.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-20,,,,,0.0,,0.0,,0.0,,427.0,,334.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-21,,,,,0.0,,0.0,,0.0,,423.0,,382.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-22,,,,,0.0,,0.0,,0.0,,474.0,,377.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-23,,,,,0.0,,0.0,,0.0,,475.0,,329.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-24,,,,,0.0,,0.0,,0.0,,426.0,,300.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-25,,,,,0.0,,0.0,,0.0,,439.0,,308.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-26,,,,,1.3,,0.0,,0.0,,486.0,,368.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-27,,,,,0.0,,0.0,,0.0,,489.0,,365.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-28,,,,,0.0,,0.0,,0.0,,453.0,,327.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-29,,,,,0.0,,0.0,,0.0,,493.0,,378.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-30,,,,,0.0,,0.0,,0.0,,493.0,,405.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-01-31,,,,,0.0,,0.0,,0.0,,424.0,,374.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-01,,,,,0.0,,0.0,,0.0,,470.0,,366.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-02,,,,,0.0,,0.0,,0.0,,494.0,,406.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-03,,,,,0.0,,0.0,,0.0,,466.0,,433.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-04,,,,,0.0,,0.0,,0.0,,421.0,,428.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-05,,,,,0.0,,0.0,,0.0,,479.0,,367.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-06,,,,,0.0,,0.0,,0.0,,512.0,,412.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-07,,,,,0.0,,0.0,,0.0,,539.0,,396.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-08,,,,,0.0,,0.0,,0.0,,428.0,,387.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-09,,,,,0.4,,0.0,,0.0,,574.0,,377.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-10,,,,,0.0,,0.0,,0.0,,464.0,,408.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-11,,,,,2.2,,0.0,,0.0,,529.0,,385.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-12,,,,,0.0,,0.0,,0.0,,539.0,,429.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-13,,,,,0.0,,0.0,,0.0,,534.0,,416.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-14,,,,,0.0,,0.0,,0.0,,512.0,,438.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-15,,,,,0.0,,0.0,,0.0,,475.0,,376.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-16,,,,,0.0,,0.0,,0.0,,531.0,,413.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-17,,,,,0.4,,0.0,,0.0,,493.0,,437.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-18,,,,,0.0,,0.0,,0.0,,441.0,,428.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-19,,,,,0.0,,0.0,,0.0,,604.0,,426.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-20,,,,,0.0,,0.0,,0.0,,543.0,,401.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-21,,,,,0.0,,0.0,,0.0,,579.0,,473.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-22,,,,,0.0,,0.0,,0.0,,500.0,,459.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-23,,,,,0.4,,0.0,,0.0,,574.0,,442.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-24,,,,,0.0,,0.0,,0.0,,581.0,,357.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-25,,,,,0.0,,0.0,,0.0,,583.0,,407.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-26,,,,,0.0,,0.0,,0.0,,538.0,,442.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-27,,,,,0.0,,0.0,,0.0,,506.0,,420.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-02-28,,,,,0.7,,0.0,,0.0,,539.0,,383.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-03-01,,,,,0.0,,0.0,,0.0,,481.0,,455.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2025-03-02,,,,,0.0,,0.0,,0.0,,499.0,,461.0,,,,,,,,,,,,,
